AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4172.293852140077,4180.509007400626,4181.529623865111,4182.552709544519,4185.124631723506,4192.296479743649,4184.61046692607,4178.959461356527,4183.073929350729,4182.063173113604,4183.591864499886,4211.780123903258,4151.298837109941,4178.97688548104
4164.082594033722,4169.228587167163,4173.845149156939,4171.283003891051,4181.558912336919,4187.177322041658,4183.584521400779,4174.87943572137,4184.111777828641,4180.008606851301,4176.912525520715,4204.6228992141605,4146.664482337682,4170.769990844587
4166.135408560311,4167.164196536202,4166.649948119326,4173.341892423896,4171.776041199359,4184.617743190662,4183.0892373540855,4179.484919203479,4185.633955596246,4175.899474326696,4172.8307072556645,4207.70250186923,4137.431698023956,4166.16535912108
4169.214630350194,4178.444616769665,4170.765603112841,4183.600214236668,4171.273183337148,4188.208263523308,4186.662357976654,4186.1613247882815,4186.152879835202,4178.98132372015,4181.5340883497365,4216.399527885862,4143.071959258412,4172.837376516365
4166.648612191958,4182.057300373846,4173.845149156939,4183.600214236668,4176.9417628748,4186.679626153964,4186.662357976654,4184.61586053254,4186.152879835202,4186.172305638209,4185.143630121309,4215.886260776684,4153.849528496224,4174.873438162814
4165.622204928663,4175.384894941634,4168.20411154345,4176.917856717785,4174.884617074845,4180.493977264058,4183.584521400779,4182.575847714961,4189.231830319676,4185.145022507058,4181.028077821012,4211.266856794079,4151.298837109941,4167.700236362249
4169.214630350194,4179.992909742886,4167.168002594034,4182.047017624171,4177.9474785992215,4184.084497596705,4183.584521400779,4193.8577367818725,4199.471935301747,4186.172305638209,4186.155651178759,4215.886260776684,4151.801790341039,4173.338560921645
4173.320259403372,4190.241134660869,4171.283657587549,4188.729375143053,4189.238923323414,4188.705959411002,4183.584521400779,4197.443213855192,4200.509783779659,4190.760836957351,4191.283224536507,4217.939329213397,4157.945004806592,4186.150087281605
4171.267444876783,4190.241134660869,4171.283657587549,4185.117289997712,4189.238923323414,4187.675017929351,4181.037346303502,4186.1613247882815,4188.193981841764,4187.678987563897,4186.155651178759,4207.1892347600515,4158.44795803769,4182.579148393987
4167.675019455252,4186.149217517357,4167.686057068742,4182.552709544519,4185.124631723506,4188.705959411002,4181.532630350195,4180.504925612268,4185.11503135729,4183.60409781033,4183.591864499886,4200.516762340734,4153.3465752651255,4169.235113603418
4168.1882230869,4186.665315175097,4166.649948119326,4183.058401464867,4183.570343785763,4192.296479743649,4184.61046692607,4183.070396276798,4189.231830319676,4183.60409781033,4182.579843442435,4203.596364995804,4148.712220492866,4167.700236362249
4169.214630350194,4185.633119859617,4168.20411154345,4184.105906157016,4180.004624399176,4188.705959411002,4184.115182879377,4182.050389868009,4187.190728313115,4183.090456244755,4176.912525520715,4206.162700541695,4144.1137909514,4170.268806439307
4170.2410376134885,4183.605593347067,4168.20411154345,4184.611598077364,4182.564628061341,4182.058164339666,4182.063291828794,4178.46491279469,4182.036080872816,4182.576814679179,4170.266920576791,4205.136166323338,4140.521267872129,4168.733929198138
4170.2410376134885,4183.605593347067,4169.240220492867,4183.058401464867,4181.558912336919,4183.089105821317,4183.0892373540855,4183.070396276798,4183.073929350729,4183.090456244755,4170.772931105516,4203.083097886625,4139.479436179141,4167.700236362249
4167.675019455252,4183.089495689326,4168.7221660181585,4179.988129091325,4169.764609750515,4187.177322041658,4186.167073929962,4193.8577367818725,4189.750754558632,4184.631380941481,4177.958280613413,4201.54329655909,4138.976482948043,4168.201420767528
4166.648612191958,4183.605593347067,4172.319766536965,4183.600214236668,4173.330329137102,4188.208263523308,4186.167073929962,4200.503233081559,4197.949757534142,4191.274478522927,4186.155651178759,4206.162700541695,4140.521267872129,4170.268806439307
4171.267444876783,4185.117022201877,4175.888586251622,4186.164794689861,4186.1760617990385,4187.177322041658,4185.14112840467,4198.9886781109335,4204.626582742046,4199.4927435721365,4189.225448386358,4215.886260776684,4142.569006027314,4172.837376516365
4181.01831387808,4188.729705806058,4175.370531776914,4186.164794689861,4185.627489585717,4184.617743190662,4184.115182879377,4198.9886781109335,4204.10765850309,4201.547309834439,4191.283224536507,4217.4260621042185,4142.066052796215,4177.943192645152
4185.6371465629045,4194.36991592279,4173.845149156939,4192.811031357291,4184.1189159990845,4186.146380560007,4182.063291828794,4198.9886781109335,4204.626582742046,4197.95181887541,4192.834990157931,4214.346459449149,4142.066052796215,4182.046639963378
4178.965499351491,4197.42963775082,4174.881258106356,4197.940192263676,4190.793211261158,4189.7369008926535,4182.063291828794,4191.786814679179,4201.547632257572,4192.301761654078,4189.225448386358,4217.939329213397,4140.018314641032,4178.475701075761
4171.78064850843,4193.337720607309,4175.370531776914,4192.811031357291,4187.18177752346,4187.675017929351,4182.558575875487,4186.1613247882815,4190.235083848325,4188.192629129473,4187.16767223621,4215.886260776684,4138.976482948043,4172.837376516365
4169.727833981841,4189.245803463798,4172.319766536965,4186.164794689861,4181.010340123597,4185.648684672313,4182.558575875487,4184.61586053254,4182.036080872816,4186.685947203784,4183.085853971161,4205.136166323338,4134.342128175784,4170.769990844587
4166.648612191958,4186.665315175097,4168.7221660181585,4185.62298191806,4187.684635385672,4192.296479743649,4186.662357976654,4183.070396276798,4182.036080872816,4183.60409781033,4174.8547493705655,4205.136166323338,4122.055699244678,4167.700236362249
4165.109001297016,4186.665315175097,4167.168002594034,4185.117289997712,4198.473222247653,4196.9179415579465,4191.29680155642,4185.141318379492,4182.036080872816,4180.522248416876,4174.8547493705655,4211.266856794079,4120.510914320592,4165.63285069047
4168.701426718547,4190.241134660869,4169.7294941634245,4185.62298191806,4198.473222247653,4190.767842374305,4188.714249027237,4186.655873350118,4180.51390310521,4183.090456244755,4184.603885557336,4210.753589684901,4128.701866941329,4170.769990844587
4169.727833981841,4189.245803463798,4173.845149156939,4186.670486610209,4192.301784847791,4184.084497596705,4183.584521400779,4184.61586053254,4189.231830319676,4185.658664072633,4187.16767223621,4209.242303196765,4125.648222323949,4172.3048680857555
4168.701426718547,4182.573398031586,4172.319766536965,4182.552709544519,4204.096087434195,4181.524918745709,4182.558575875487,4187.18133119707,4197.430833295186,4189.219912260624,4183.591864499886,4211.266856794079,4125.145269092851,4168.201420767528
4172.293852140077,4183.089495689326,4174.881258106356,4181.035633783475,4229.741838406958,4184.617743190662,4184.115182879377,4196.423207446403,4201.547632257572,4199.4927435721365,4189.225448386358,4213.833192339971,4138.473529716945,4174.873438162814
4175.886277561608,4188.213608148318,4179.4861867704285,4186.670486610209,4244.599002517738,4189.7369008926535,4185.14112840467,4201.523239490349,4210.74988876173,4205.656442359044,4194.353021744107,4214.346459449149,4137.431698023956,4181.0442711528185
4173.320259403372,4189.245803463798,4176.40664072633,4189.740758983749,4252.827585717555,4190.27014648661,4186.662357976654,4196.423207446403,4210.265559472037,4199.4927435721365,4189.731458915084,4211.266856794079,4123.6004841687645,4176.408315403983
4170.754241245136,4186.665315175097,4169.7294941634245,4185.62298191806,4273.856187228198,4193.860666819257,4188.218964980545,4190.766808270389,4201.028708018615,4189.7335538262,4179.982322728313,4202.056563668269,4121.01386755169,4170.769990844587
4168.701426718547,4184.600924544136,4168.20411154345,4181.035633783475,4289.764781414511,4201.041707484551,4188.714249027237,4189.221344014649,4195.389731288624,4184.631380941481,4175.394493934539,4197.950426794842,4123.061605706874,4167.167727931639
4168.1882230869,4184.600924544136,4170.765603112841,4182.552709544519,4284.59905973907,4193.860666819257,4188.218964980545,4186.655873350118,4189.750754558632,4184.631380941481,4181.028077821012,4206.675967650874,4124.60639063096,4167.700236362249
4176.9126848249025,4189.245803463798,4180.004241245137,4188.187562371252,4285.147631952392,4186.146380560007,4188.218964980545,4189.221344014649,4189.750754558632,4190.760836957351,4189.225448386358,4214.859726558328,4131.791436789502,4175.907130998703
4182.557924773021,4190.241134660869,4183.601841763943,4190.246450904097,4295.890504463264,4188.208263523308,4187.193019455253,4195.89774959945,4199.471935301747,4193.32904478523,4189.731458915084,4210.2403225757225,4132.83326848249,4178.97688548104
4174.859870298314,4188.729705806058,4174.881258106356,4186.670486610209,4304.119087663081,4186.679626153964,4186.662357976654,4192.312272526131,4193.832958571756,4186.685947203784,4181.028077821012,4200.0034952315555,4124.60639063096,4170.268806439307
4170.754241245136,4189.245803463798,4169.7294941634245,4186.164794689861,4313.35338658732,4182.5558602273595,4186.167073929962,4183.5958541237505,4184.111777828641,4182.063173113604,4173.842728313115,4200.516762340734,4119.505007858396,4166.16535912108
4170.754241245136,4189.245803463798,4169.7294941634245,4186.164794689861,4313.35338658732,4182.5558602273595,4186.167073929962,4183.5958541237505,4184.111777828641,4182.063173113604,4173.842728313115,4200.516762340734,4119.505007858396,4166.16535912108
4173.833463035019,4187.697510490578,4173.327094682231,4187.681870450904,4326.656262760357,4185.648684672313,4186.167073929962,4186.1613247882815,4191.7918565651935,4185.145022507058,4172.8307072556645,4203.596364995804,4120.0079610894945,4168.201420767528
4172.807055771725,4184.0848268863965,4171.283657587549,4184.611598077364,4350.244867933166,4191.798783855956,4188.714249027237,4190.766808270389,4193.314034332799,4186.172305638209,4175.394493934539,4198.46369390402,4122.558652475776,4166.666543526359
4167.675019455252,4178.444616769665,4166.649948119326,4178.97674525063,4387.182063630121,4191.265538261998,4189.244910505837,4186.655873350118,4182.555005111772,4180.522248416876,4172.290962691692,4200.516762340734,4118.9661293965055,4164.630481879911
4168.1882230869,4177.449285572595,4173.845149156939,4181.541325703823,4417.444964065003,4186.679626153964,4185.14112840467,4183.070396276798,4179.994978866254,4177.954040588998,4170.266920576791,4208.215768978408,4112.319961699855,4168.733929198138
4176.399481193255,4182.573398031586,4184.091115434501,4187.176178530557,4432.804986037994,4186.146380560007,4182.558575875487,4182.575847714961,4183.073929350729,4181.035889982452,4172.290962691692,4206.675967650874,4113.864746623942,4170.769990844587
4184.097535667963,4185.633119859617,4185.645278858626,4188.187562371252,4452.827871824215,4185.115439078356,4184.115182879377,4183.5958541237505,4183.592853589685,4184.117739375906,4172.8307072556645,4204.109632104982,4120.0079610894945,4168.201420767528
4183.584332036316,4185.633119859617,4183.601841763943,4188.729375143053,4484.09648798352,4183.089105821317,4185.636412451362,4186.1613247882815,4187.190728313115,4184.117739375906,4176.912525520715,4210.753589684901,4120.510914320592,4173.338560921645
4182.557924773021,4186.149217517357,4184.609169909209,4190.752142824445,4513.35367269398,4190.767842374305,4185.14112840467,4185.635866941329,4187.675057602807,4186.172305638209,4186.155651178759,4217.4260621042185,4123.061605706874,4184.114025635156
4186.663553826199,4188.729705806058,4186.163333333334,4188.729375143053,4531.273698329137,4201.041707484551,4184.61046692607,4185.141318379492,4184.596107118334,4188.706270695048,4191.789235065232,4216.912794995041,4133.336221713588,4186.682595712215
4186.150350194552,4188.213608148318,4183.601841763943,4184.611598077364,4544.119430991073,4196.420245670253,4186.662357976654,4188.201337605859,4189.231830319676,4187.165345998322,4188.719437857633,4213.833192339971,4134.342128175784,4184.114025635156
4185.123942931257,4187.181412832838,4184.609169909209,4187.176178530557,4560.530883039597,4189.7369008926535,4189.740194552529,4191.292266117342,4197.430833295186,4187.165345998322,4187.707416800183,4214.859726558328,4126.654128786145,4184.615210040436
4186.663553826199,4184.600924544136,4187.688715953308,4187.176178530557,4572.325185626001,4182.5558602273595,4182.558575875487,4190.766808270389,4198.468681773098,4187.678987563897,4190.271203479057,4214.859726558328,4123.6004841687645,4185.116394445716
4185.6371465629045,4182.057300373846,4186.163333333334,4183.058401464867,4578.953766536964,4172.317544823377,4170.777891050584,4187.706789044022,4194.870807049668,4185.145022507058,4188.213427328908,4212.806658121614,4122.558652475776,4181.545455558098
4180.505110246433,4184.600924544136,4179.4861867704285,4183.600214236668,4593.353787136644,4175.908065156024,4175.907618677043,4186.1613247882815,4193.832958571756,4184.631380941481,4185.143630121309,4210.753589684901,4122.558652475776,4176.940823834592
4172.807055771725,4186.665315175097,4172.809040207523,4187.176178530557,4607.708093385214,4187.177322041658,4186.662357976654,4183.5958541237505,4189.750754558632,4185.658664072633,4181.5340883497365,4206.162700541695,4123.061605706874,4171.803683680476
4168.1882230869,4184.0848268863965,4169.7294941634245,4185.62298191806,4613.833816433967,4185.648684672313,4182.063291828794,4175.8994421301595,4183.592853589685,4184.631380941481,4175.394493934539,4200.516762340734,4122.558652475776,4168.201420767528
4170.754241245136,4182.573398031586,4169.240220492867,4182.047017624171,4624.119545433738,4182.058164339666,4176.402902723736,4168.728487983521,4183.073929350729,4177.954040588998,4171.784952162966,4198.976961013199,4118.9661293965055,4168.201420767528
4172.807055771725,4185.633119859617,4170.765603112841,4183.600214236668,4636.919563744564,4187.675017929351,4182.558575875487,4168.728487983521,4179.994978866254,4171.790341802091,4175.394493934539,4201.030029449912,4120.0079610894945,4171.271175249866
4174.346666666666,4188.213608148318,4174.881258106356,4188.187562371252,4639.479567406729,4189.239205004959,4187.193019455253,4171.293958648051,4175.393850614176,4175.899474326696,4183.085853971161,4206.162700541695,4127.193007248035,4174.372253757534
4177.939092088197,4188.729705806058,4176.924695201038,4189.235067063401,4638.473851682307,4185.115439078356,4183.584521400779,4170.243042954146,4178.472801098649,4183.60409781033,4185.649640650035,4207.70250186923,4128.701866941329,4172.3048680857555
4175.373073929961,4187.181412832838,4173.327094682231,4186.670486610209,4639.479567406729,4179.996281376364,4182.063291828794,4168.2030301365685,4181.032827344167,4177.440399023422,4177.958280613413,4204.6228992141605,4122.055699244678,4169.736298008697
4168.701426718547,4181.5412027161065,4173.327094682231,4183.058401464867,4631.296698558022,4174.877123674373,4182.063291828794,4170.243042954146,4177.953876859693,4168.1948508430605,4173.33671778439,4201.54329655909,4118.463176165407,4169.736298008697
4170.2410376134885,4179.992909742886,4174.363203631648,4182.552709544519,4614.382388647287,4181.524918745709,4184.61046692607,4177.444906385901,4181.032827344167,4175.899474326696,4183.085853971161,4204.6228992141605,4123.061605706874,4171.271175249866
4175.886277561608,4184.0848268863965,4172.319766536965,4184.105906157016,4586.1766340123595,4192.296479743649,4189.740194552529,4183.070396276798,4188.193981841764,4185.145022507058,4185.649640650035,4207.70250186923,4125.648222323949,4171.271175249866
4174.859870298314,4186.665315175097,4174.881258106356,4186.164794689861,4544.622288853284,4190.767842374305,4190.766140077822,4182.050389868009,4187.675057602807,4178.98132372015,4175.900504463264,4204.6228992141605,4121.01386755169,4167.167727931639
4172.293852140077,4182.573398031586,4178.450077821012,4186.670486610209,4507.182235294117,4185.115439078356,4186.662357976654,4177.444906385901,4178.957130388342,4171.276700236514,4169.727176012818,4201.030029449912,4114.870653086137,4167.700236362249
4171.78064850843,4177.449285572595,4173.327094682231,4183.600214236668,4477.970764934767,4186.679626153964,4183.584521400779,4171.293958648051,4172.799229419394,4170.249417105363,4170.266920576791,4199.490228122377,4111.278130006866,4170.268806439307
4168.701426718547,4178.960714427405,4167.686057068742,4180.493821011673,4449.76501029984,4188.208263523308,4184.115182879377,4170.7685008010985,4176.91602838178,4170.249417105363,4169.727176012818,4200.516762340734,4112.319961699855,4164.630481879911
4167.675019455252,4185.117022201877,4168.20411154345,4183.058401464867,4428.187836575875,4187.177322041658,4187.6883035019455,4173.859429312581,4185.633955596246,4170.249417105363,4168.2091444266425,4202.056563668269,4110.272223544671,4158.459648889906
4167.161815823605,4183.605593347067,4169.7294941634245,4182.552709544519,4412.827814602883,4185.115439078356,4185.14112840467,4171.293958648051,4184.596107118334,4171.276700236514,4169.221165484092,4200.516762340734,4107.182653696498,4164.097973449301
4167.161815823605,4182.573398031586,4174.363203631648,4182.047017624171,4395.3649324788275,4181.027222858015,4175.907618677043,4168.2030301365685,4182.036080872816,4171.790341802091,4170.266920576791,4201.030029449912,4113.864746623942,4168.733929198138
4175.886277561608,4194.36991592279,4185.127224383918,4193.316723277639,4387.182063630121,4182.058164339666,4176.402902723736,4171.788507209888,4185.11503135729,4173.844908064393,4170.266920576791,4205.649433432517,4123.6004841687645,4167.700236362249
4183.584332036316,4199.4940283817805,4188.206770428016,4198.445884184024,4376.3934767681385,4185.648684672313,4181.532630350195,4171.788507209888,4182.036080872816,4173.844908064393,4173.33671778439,4207.70250186923,4123.6004841687645,4169.235113603418
4177.42588845655,4187.697510490578,4180.004241245137,4187.176178530557,4351.296298008698,4182.5558602273595,4175.376957198444,4166.16301731899,4172.3149001297015,4170.763058670939,4173.842728313115,4203.596364995804,4120.0079610894945,4168.733929198138
4169.214630350194,4181.5412027161065,4171.283657587549,4179.988129091325,4335.890561684596,4182.058164339666,4169.221284046693,4166.16301731899,4168.198101167315,4167.167567711909,4169.221165484092,4200.516762340734,4120.0079610894945,4164.097973449301
4170.2410376134885,4187.181412832838,4169.240220492867,4183.600214236668,4334.381988097963,4186.679626153964,4175.907618677043,4171.788507209888,4170.758127412832,4165.147244220645,4166.657378805218,4200.0034952315555,4121.552746013581,4164.097973449301
4173.833463035019,4187.697510490578,4176.924695201038,4185.117289997712,4319.981967498283,4186.146380560007,4179.480739299611,4172.31396505684,4171.2770516517885,4168.1948508430605,4168.2091444266425,4201.54329655909,4122.558652475776,4168.733929198138
4172.807055771725,4182.057300373846,4183.083787289235,4183.600214236668,4299.501938200961,4185.648684672313,4174.881673151751,4170.243042954146,4168.198101167315,4164.63360265507,4167.703133897917,4201.54329655909,4123.061605706874,4167.167727931639
4174.859870298314,4180.509007400626,4176.40664072633,4184.611598077364,4294.884788738842,4180.493977264058,4170.777891050584,4170.7685008010985,4166.67592339971,4156.9289791714355,4167.163389333944,4203.596364995804,4125.145269092851,4165.63285069047
4180.505110246433,4186.665315175097,4174.881258106356,4185.117289997712,4292.324785076677,4170.753357747769,4169.221284046693,4173.3339714656295,4170.758127412832,4161.551753261616,4169.727176012818,4205.136166323338,4133.336221713588,4173.8397453269245
4187.176757457846,4196.39744243534,4180.004241245137,4185.62298191806,4282.039056076906,4176.405761043718,4170.2472295719845,4178.46491279469,4180.51390310521,4173.331266498817,4177.958280613413,4206.675967650874,4144.616744182498,4182.046639963378
4193.84840466926,4198.461833066301,4178.96813229572,4185.62298191806,4275.913333028153,4183.586801709011,4172.829782101167,4177.444906385901,4179.476054627298,4171.790341802091,4184.603885557336,4207.70250186923,4152.807696803235,4186.150087281605
4197.954033722438,4197.945735408561,4177.442749675746,4187.681870450904,4266.176176241703,4178.965339894713,4172.829782101167,4168.728487983521,4166.156999160754,4166.653926146334,4184.09787502861,4204.109632104982,4155.897266651407,4192.320920271611
4201.033255512321,4205.650336156253,4180.522295719845,4194.364227969788,4251.776155642023,4178.965339894713,4172.299120622568,4168.2030301365685,4159.999098191805,4166.653926146334,4182.040098878462,4204.109632104982,4157.442051575494,4201.028999313344
4206.165291828794,4216.414658731976,4178.450077821012,4198.987696955825,4243.593286793316,4179.498585488671,4170.2472295719845,4166.16301731899,4160.518022430762,4160.010828564889,4182.579843442435,4206.162700541695,4161.034574654765,4206.66732387274
4219.98971465629,4230.754800793469,4178.96813229572,4203.57504509041,4241.536140993362,4170.753357747769,4168.195338521401,4155.3756768139165,4156.920147707332,4157.442620737011,4186.155651178759,4206.675967650874,4173.859882047761,4215.375402914473
4236.412230869001,4244.615709315633,4187.1706614786,4211.268786449989,4229.741838406958,4168.72702449073,4169.221284046693,4156.395683222705,4159.999098191805,4167.167567711909,4195.90478736553,4210.2403225757225,4193.834310368506,4231.789192187381
4248.215914396887,4254.347836575876,4187.1706614786,4220.5157244220645,4218.9532515449755,4173.348486305028,4170.2472295719845,4168.728487983521,4169.754873884183,4172.817624933242,4202.044381780728,4213.319925230792,4203.605973144121,4244.099534142061
4258.447911802853,4261.536339665828,4186.652607003892,4227.703773861296,4220.004681620508,4168.72702449073,4170.2472295719845,4168.2030301365685,4172.799229419394,4167.681209277485,4200.526350194553,4213.319925230792,4203.605973144121,4252.306428778515
4264.60635538262,4267.692647440299,4194.855136186771,4230.2683543144885,4214.884674296177,4163.074621194782,4170.2472295719845,4164.092095216297,4170.239203173876,4164.119961089494,4202.550392309453,4214.346459449149,4212.2998789959565,4262.048200656138
4267.172373540856,4272.81675989929,4200.006900129702,4232.832934767682,4203.090371709773,4163.572317082476,4164.091556420233,4169.223036545358,4166.156999160754,4163.6063195239185,4205.114178988327,4218.452596322575,4218.981971923399,4265.650463569085
4264.60635538262,4275.397248187991,4197.445408560312,4235.903207141223,4198.976080109865,4167.696083009079,4160.518435797666,4168.2030301365685,4159.999098191805,4157.956262302587,4202.550392309453,4218.452596322575,4208.204402685587,4258.47726176852
4252.289468223086,4267.176549782559,4189.73215304799,4235.903207141223,4201.033225909819,4164.603258564127,4165.6481634241245,4156.921141069657,4153.841197222858,4151.278921950103,4195.398776836805,4211.266856794079,4194.876142061494,4245.63441138323
4237.438638132296,4251.288114747845,4185.127224383918,4230.2683543144885,4196.918934309911,4159.981796749829,4169.221284046693,4152.315657587548,4151.8000952162965,4154.360771343557,4189.731458915084,4207.1892347600515,4191.786572213321,4238.962393987945
4236.412230869001,4245.131806973373,4187.1706614786,4226.150577248799,4188.187493247882,4165.136504158084,4165.6481634241245,4155.901134660869,4154.87904570077,4165.147244220645,4191.789235065232,4211.266856794079,4189.235880827039,4237.427516746776
4241.544267185473,4248.707626459144,4189.73215304799,4229.220849622339,4185.627489585717,4168.193778896773,4165.117501945526,4154.355670405127,4153.322272983902,4170.249417105363,4199.986605630579,4219.99239765011,4188.19404913405,4236.425147936217
4239.491452658884,4248.707626459144,4191.286316472115,4229.726541542687,4189.741781185626,4167.696083009079,4168.726000000001,4155.901134660869,4156.920147707332,4170.763058670939,4204.608168459602,4221.532198977646,4190.241787289235,4235.391455100328
4229.740583657587,4236.395010910201,4189.2428793774325,4221.0214163424125,4183.570343785763,4168.72702449073,4165.6481634241245,4165.6375594720375,4169.235949645227,4172.817624933242,4201.032360723278,4218.452596322575,4185.14040451667,4230.786823376821
4219.476511024643,4226.146785992218,4187.1706614786,4213.327674982834,4167.158891737239,4167.696083009079,4160.518435797666,4169.748494392309,4173.318153658351,4171.276700236514,4191.789235065232,4216.912794995041,4172.315097123675,4222.579928740368
4219.98971465629,4227.695078965438,4193.847808041505,4217.445452048524,4166.656033875028,4167.696083009079,4165.6481634241245,4172.808513618677,4176.397104142824,4169.735775539788,4188.213427328908,4217.939329213397,4169.225527275502,4217.943972991531
4225.634954604409,4223.603161821928,4196.927354085604,4221.0214163424125,4173.330329137102,4170.753357747769,4177.428848249027,4181.0303834592205,4181.551751583123,4173.331266498817,4191.283224536507,4216.399527885862,4173.32100358587,4216.941604180972
4213.318067444876,4213.318072785534,4188.206770428016,4216.903639276723,4170.770325474937,4172.815240711071,4184.115182879377,4177.444906385901,4174.356002136263,4173.331266498817,4190.271203479057,4213.319925230792,4165.130050965133,4209.737078355077
4196.414422827496,4213.318072785534,4178.96813229572,4214.33905882353,4171.776041199359,4178.965339894713,4183.0892373540855,4168.728487983521,4167.160252689402,4171.790341802091,4184.09787502861,4209.242303196765,4148.712220492866,4195.891859159227
4194.361608300907,4217.962951705196,4174.363203631648,4215.386563515679,4174.381759212634,4187.177322041658,4182.558575875487,4175.373984283207,4177.434952620737,4175.899474326696,4179.476312199588,4204.6228992141605,4141.024221103227,4187.684964522774
4194.361608300907,4217.962951705196,4174.363203631648,4215.386563515679,4174.381759212634,4187.177322041658,4182.558575875487,4175.373984283207,4177.434952620737,4175.899474326696,4179.476312199588,4204.6228992141605,4141.024221103227,4187.684964522774
4194.361608300907,4214.866365758755,4172.319766536965,4217.445452048524,4172.827471274891,4188.705959411002,4182.558575875487,4183.5958541237505,4185.11503135729,4175.899474326696,4175.394493934539,4203.083097886625,4140.018314641032,4182.046639963378
4187.689961089493,4206.6825314717325,4175.370531776914,4214.880871595331,4173.833186999313,4186.679626153964,4183.0892373540855,4182.575847714961,4182.555005111772,4172.817624933242,4171.784952162966,4204.6228992141605,4131.288483558404,4175.907130998703
4179.991906614786,4196.39744243534,4176.40664072633,4205.633933623255,4169.764609750515,4184.617743190662,4182.558575875487,4183.5958541237505,4185.11503135729,4174.358549629968,4169.221165484092,4203.083097886625,4122.055699244678,4165.63285069047
4170.754241245136,4188.213608148318,4168.20411154345,4199.493388876173,4157.970307164111,4184.084497596705,4181.037346303502,4185.141318379492,4186.671804074159,4173.331266498817,4168.2091444266425,4197.950426794842,4121.552746013581,4152.82132433051
4161.0354474708165,4181.025105058366,4165.124565499352,4194.364227969788,4146.176004577706,4184.617743190662,4182.558575875487,4184.090402685588,4185.633955596246,4168.1948508430605,4164.093592126344,4195.897358358129,4116.415438010224,4150.785262684061
4154.3638002594025,4172.325173113603,4169.240220492867,4186.164794689861,4140.0045671778435,4185.648684672313,4186.167073929962,4185.635866941329,4184.111777828641,4165.147244220645,4157.953997711147,4196.923892576486,4106.140822003509,4153.855017166399
4153.337392996108,4167.680294193942,4164.606511024644,4181.541325703823,4141.558855115587,4185.115439078356,4186.167073929962,4183.070396276798,4181.551751583123,4162.065394827191,4154.884200503548,4198.46369390402,4104.0930838483255,4147.684184176394
4151.797782101166,4164.620572365911,4155.396653696498,4181.035633783475,4140.0045671778435,4182.5558602273595,4183.584521400779,4178.46491279469,4179.476054627298,4157.956262302587,4155.896221560998,4198.976961013199,4104.0930838483255,4141.544675211719
4152.824189364461,4166.168865339132,4159.483527885863,4183.600214236668,4138.998851453422,4183.586801709011,4184.115182879377,4181.0303834592205,4183.073929350729,4160.524470130465,4162.575560540169,4198.976961013199,4109.73334508278,4150.252754253452
4158.982632944228,4169.744684824903,4170.765603112841,4189.235067063401,4145.627432364385,4188.705959411002,4187.193019455253,4185.635866941329,4185.633955596246,4167.681209277485,4168.715154955367,4201.54329655909,4117.96022293431,4158.992157320516
4162.575058365758,4169.744684824903,4171.801712062257,4190.246450904097,4145.124574502174,4187.675017929351,4186.662357976654,4183.5958541237505,4185.633955596246,4171.276700236514,4166.657378805218,4202.569830777447,4114.870653086137,4156.423587243457
4161.548651102464,4168.712489509423,4167.168002594034,4186.670486610209,4138.4502792401,4182.5558602273595,4183.0892373540855,4174.353977874418,4181.032827344167,4170.763058670939,4163.58758159762,4198.976961013199,4113.325868162051,4152.82132433051
4166.135408560311,4170.260782482643,4169.240220492867,4189.235067063401,4140.507425040055,4182.5558602273595,4181.532630350195,4166.657565880827,4172.3149001297015,4170.249417105363,4168.715154955367,4201.54329655909,4122.055699244678,4154.356201571679
4170.754241245136,4170.776880140384,4171.801712062257,4194.364227969788,4136.393133440146,4183.586801709011,4183.0892373540855,4168.728487983521,4173.837077897307,4169.735775539788,4171.278941634241,4206.675967650874,4124.60639063096,4156.423587243457
4165.622204928663,4171.809075455863,4171.283657587549,4193.85853604944,4129.764552529183,4180.493977264058,4183.584521400779,4173.859429312581,4181.032827344167,4170.763058670939,4170.772931105516,4205.649433432517,4122.055699244678,4156.924771648737
4162.575058365758,4174.352699626154,4169.7294941634245,4190.752142824445,4135.387417715724,4180.493977264058,4183.0892373540855,4173.3339714656295,4178.957130388342,4173.844908064393,4174.34873884184,4203.083097886625,4125.648222323949,4158.992157320516
4158.982632944228,4170.776880140384,4168.20411154345,4186.670486610209,4129.764552529183,4179.996281376364,4183.0892373540855,4172.31396505684,4171.7959758907455,4172.303983367666,4167.703133897917,4196.923892576486,4116.918391241321,4151.286447089341
4152.824189364461,4166.648098878462,4167.168002594034,4185.117289997712,4118.473107804989,4176.939006637675,4183.584521400779,4173.3339714656295,4167.679176928358,4166.653926146334,4156.402232089723,4193.844289921416,4104.631962310216,4142.578368047608
4157.956225680933,4168.196391851682,4167.168002594034,4188.187562371252,4124.095972991531,4179.996281376364,4183.584521400779,4173.859429312581,4172.799229419394,4167.681209277485,4161.023794918746,4197.950426794842,4112.822914930953,4148.717877012284
4164.082594033722,4171.809075455863,4168.20411154345,4189.235067063401,4129.215980315861,4187.177322041658,4183.584521400779,4175.8994421301595,4184.596107118334,4171.276700236514,4171.278941634241,4203.083097886625,4124.103437399863,4157.958464484626
